GOLD STANDARD/BINNYS,Grocery Store,Risk 3 (Low),60657,8/15/2014,Canvass,41.93644033,-87.64800621,"(41.93644032536815, -87.64800621163047)",Pass
OLD TOWN POUR HOUSE,Restaurant,Risk 1 (High),60610,6/19/2014,Canvass,41.90819047,-87.6344723,"(41.90819047476291, -87.63447229558089)",Pass w/ Conditions
LEE WING WAH,Restaurant,Risk 1 (High),60616,8/15/2014,Canvass,41.85372214,-87.63485287,"(41.85372213502968, -87.6348528729056)",Fail
POPEYE'S FRIED CHICKEN,Restaurant,Risk 2 (Medium),60616,4/15/2014,Short Form Complaint,41.83119241,-87.6192892,"(41.831192408738374, -87.61928919948132)",Pass
MOGADISHU RESTAURANT INC.,Restaurant,Risk 1 (High),60610,8/1/2014,Canvass Re-Inspection,41.89989401,-87.63715074,"(41.89989401176249, -87.63715073549078)",Pass
UNIVERSITY OF CHICAGO HOSPITAL COFFEE CART,Restaurant,Risk 1 (High),60637,4/22/2014,Canvass,41.78831126,-87.60476984,"(41.788311258410836, -87.60476983588067)",Out of Business
SUBWAY #3333,Restaurant,Risk 1 (High),60604,5/1/2014,Canvass,41.87837198,-87.62537328,"(41.87837198057425, -87.62537328015898)",Pass
MCDONALD'S,Restaurant,Risk 2 (Medium),60666,8/12/2014,Canvass,42.0085364,-87.91442844,"(42.008536400868735, -87.91442843927047)",Pass
I-57 RIB HOUSE,Restaurant,Risk 1 (High),60643,4/15/2014,Canvass,41.68493757,-87.66112259,"(41.684937573187895, -87.66112259455343)",Pass
7-ELEVEN,Grocery Store,Risk 2 (Medium),60632,7/31/2014,Canvass,41.79300803,-87.73264552,"(41.793008028419656, -87.73264551503843)",Pass w/ Conditions
OLIVIA'S TASTE INC,Restaurant,Risk 1 (High),60634,9/15/2014,Canvass,41.9378904,-87.80640602,"(41.937890401715364, -87.80640601940749)",Pass
BAKERS SQUARE  220185,Restaurant,Risk 1 (High),60634,6/5/2014,Canvass,41.9467107,-87.80690904,"(41.94671069564422, -87.80690903704935)",Pass
GREENLINE COFFEE,Restaurant,,60637,5/21/2014,License,41.7838193,-87.6131889,"(41.783819303359486, -87.6131888960692)",Fail
"BESPOKE CUISINE, INC.",Catering,Risk 1 (High),60607,8/22/2014,Canvass,41.88429171,-87.66106144,"(41.884291709535226, -87.66106144338772)",Pass
ANTHONY'S,Restaurant,Risk 2 (Medium),60657,4/28/2014,Canvass,41.94472668,-87.66410047,"(41.94472668359992, -87.66410047286048)",Out of Business
JEWEL FOOD STORE,GROCERY,Risk 3 (Low),60626,6/10/2014,License,42.01928855,-87.67505851,"(42.01928855008811, -87.67505850938775)",Fail
Carver Primary/WHEATLEY/CARVER C.P.C.,School,Risk 2 (Medium),60827,5/9/2014,Canvass,41.65367428,-87.59952683,"(41.653674275065164, -87.59952683280298)",Pass
KARAOKE RESTAURANT & BAR,Restaurant,Risk 1 (High),60659,8/14/2014,Canvass,41.99539959,-87.69971134,"(41.99539958897028, -87.6997113393183)",No Entry
URU-SWATI,Restaurant,Risk 1 (High),60659,7/16/2014,Complaint Re-Inspection,41.99751644,-87.69592211,"(41.99751643797393, -87.69592211008248)",Pass
EL ARCO DE PALMAR,Restaurant,Risk 1 (High),60625,4/24/2014,Canvass,41.96837877,-87.70443703,"(41.968378773165476, -87.70443702846717)",Fail
QAATO INCORPORATION,Restaurant,Risk 1 (High),60626,8/8/2014,Canvass,42.01201023,-87.67468629,"(42.012010233551145, -87.6746862866216)",Pass
I-57 RIB HOUSE #5,Restaurant,Risk 1 (High),60636,5/12/2014,Complaint Re-Inspection,41.77511152,-87.68367904,"(41.77511152013113, -87.68367904074279)",Pass
CATALYST ELEMENTARY SCHOOL,School,Risk 1 (High),60623,5/2/2014,Canvass,41.85850181,-87.70802532,"(41.85850181282424, -87.70802532183012)",Pass
GOVERNOR'S,Restaurant,Risk 1 (High),60625,7/25/2014,Canvass,41.96511398,-87.70822196,"(41.965113976146405, -87.70822196388058)",Pass
DAY N NIGHT MART,Grocery Store,Risk 3 (Low),60632,5/2/2014,Canvass,41.80773041,-87.72609049,"(41.807730408101726, -87.7260904940538)",Out of Business
BEST THING SMOKIN,Restaurant,Risk 1 (High),60629,6/20/2014,Canvass,41.77911845,-87.68575152,"(41.7791184453953, -87.68575151846922)",No Entry
MOST WORSHIPFUL ST. JOHN'S  GRAND LODGE,BANQUET HALL,Risk 1 (High),60619,7/28/2014,Canvass,41.75916818,-87.60159144,"(41.75916817600598, -87.60159143984758)",No Entry
TEL-AVIV BAKERY,Bakery,Risk 2 (Medium),60659,8/14/2014,Canvass,41.99759615,-87.70386571,"(41.99759615133108, -87.70386570622014)",Fail
PAPA  JOHN'S,Restaurant,Risk 2 (Medium),60647,8/4/2014,Canvass Re-Inspection,41.91810712,-87.6973653,"(41.91810712421967, -87.69736529538596)",Out of Business
FLIP CREPES,Restaurant,Risk 1 (High),60661,4/17/2014,Canvass,41.88418751,-87.64111967,"(41.884187507127805, -87.64111966683218)",Pass
ZACA'S OF MIDWAY,Restaurant,Risk 1 (High),60638,5/29/2014,Canvass,41.77167813,-87.74192208,"(41.771678129342234, -87.74192208424738)",Out of Business
LE PAIN QUOTIDIEN,Restaurant,Risk 1 (High),60661,5/16/2014,License Re-Inspection,41.88431283,-87.64112327,"(41.88431283109331, -87.64112326659475)",Pass
FRIENDS SUSHI,Restaurant,Risk 1 (High),60611,7/23/2014,Canvass Re-Inspection,41.89532082,-87.6256201,"(41.89532082029217, -87.62562009892783)",Pass
CITY NORTH 14,Restaurant,Risk 2 (Medium),60647,9/8/2014,Canvass,41.92866979,-87.68792224,"(41.92866978990974, -87.68792223553898)",Out of Business
ESTATE ULTRA BAR,Restaurant,Risk 1 (High),60622,6/5/2014,Complaint,41.9034342,-87.65808665,"(41.90343419833639, -87.65808664758482)",Pass
G & O,Restaurant,Risk 1 (High),60642,5/14/2014,Canvass,41.8908595,-87.65902419,"(41.89085949636784, -87.65902418856228)",No Entry
FRIENDSHIP RESTAURANT,Restaurant,Risk 1 (High),60618,7/2/2014,Canvass,41.9326133,-87.71344918,"(41.93261329538912, -87.71344917745209)",Pass w/ Conditions
Hanson Park,School,Risk 1 (High),60639,4/23/2014,Canvass Re-Inspection,41.92392771,-87.76152094,"(41.92392770522664, -87.76152094466592)",Pass
CHRIS' BAR,Restaurant,Risk 2 (Medium),60622,8/19/2014,Canvass,41.91073284,-87.66817769,"(41.910732841658614, -87.66817769111361)",Pass
NOODLES & COMPANY #673,Restaurant,Risk 1 (High),60607,5/28/2014,License,41.86888416,-87.63939254,"(41.86888416001797, -87.63939254027898)",Pass
PRESENCE SAINT ELIZABETH'S CAFETERIA,Hospital,Risk 1 (High),60622,6/16/2014,Canvass,41.90762721,-87.68578576,"(41.907627207523525, -87.68578575863826)",Pass w/ Conditions
MILAN'S RESTAURANT & BAR,Restaurant,Risk 1 (High),60618,7/1/2014,Canvass,41.94103961,-87.72605899,"(41.941039609498276, -87.72605899436533)",Pass w/ Conditions
DAT DONUT,Restaurant,Risk 1 (High),60643,8/1/2014,Canvass,41.69183062,-87.67141425,"(41.69183062388988, -87.67141425296039)",Out of Business
SAVE-A-LOT  # 858,Grocery Store,Risk 2 (Medium),60617,5/2/2014,Complaint Re-Inspection,41.74473084,-87.55403914,"(41.74473083947384, -87.55403913753914)",Pass
JJ FISH,Restaurant,Risk 2 (Medium),60620,7/31/2014,Canvass,41.73558551,-87.67022566,"(41.73558550639893, -87.67022566460538)",Pass
HACIENDA LA AMISTAD,Restaurant,Risk 1 (High),60613,5/14/2014,Canvass,41.96159491,-87.67666387,"(41.961594914876564, -87.67666386545389)",Pass
MONTESSORI LEARNING CENTER OF EDISON PARK INC.,Daycare (2 - 6 Years),Risk 1 (High),60631,7/17/2014,License,42.00373894,-87.8152505,"(42.00373893603761, -87.8152505041361)",Pass
HALSTED STREET DELI,Restaurant,Risk 1 (High),60604,8/12/2014,License Re-Inspection,41.87739694,-87.62751493,"(41.87739693703613, -87.62751493171092)",Pass
EL RANCHITO FOOD MARKET,Grocery Store,Risk 1 (High),60629,8/7/2014,Canvass,41.76423659,-87.72000987,"(41.76423658703863, -87.72000987329557)",Pass
MIXTECO GRILL,Restaurant,Risk 1 (High),60613,7/17/2014,Canvass,41.96148065,-87.6693342,"(41.96148064502017, -87.66933420452509)",Pass
HAPPY CONVENIENT DISCOUNT MARKET,Grocery Store,Risk 3 (Low),60645,7/16/2014,License Re-Inspection,42.0123875,-87.68977603,"(42.0123874974498, -87.6897760326493)",Pass
CORTLAND'S GARAGE,Restaurant,Risk 1 (High),60622,4/25/2014,Canvass,41.91597457,-87.66962157,"(41.91597456632108, -87.66962157196225)",Fail
OPART THAI HOUSE,Restaurant,Risk 1 (High),60625,7/3/2014,Complaint,41.96650114,-87.68898735,"(41.96650114090258, -87.68898734901568)",Pass
R & M GROCERY INC.,Grocery Store,Risk 3 (Low),60639,7/18/2014,License,41.91679008,-87.72669159,"(41.916790076742615, -87.72669159447179)",Fail
Christopher School,School,Risk 1 (High),60632,5/9/2014,Canvass Re-Inspection,41.8016744,-87.68564411,"(41.80167440247965, -87.68564410905982)",Pass
COLUTAS PIZZA,Restaurant,Risk 1 (High),60634,4/29/2014,Canvass Re-Inspection,41.93916083,-87.80664111,"(41.93916082956911, -87.80664110583346)",Pass
7 ELEVEN#3489104,Grocery Store,Risk 2 (Medium),60630,8/12/2014,Canvass,41.96768249,-87.73930534,"(41.9676824884904, -87.73930534313814)",Pass
DEPASADA RESTAURANT,Restaurant,Risk 1 (High),60622,4/24/2014,Canvass,41.90183142,-87.66760189,"(41.90183141769618, -87.66760189368536)",Pass w/ Conditions
"KC'S ACADEMY OF EARLY CHILDHOOD EDUCATION, INC.",Daycare (Under 2 Years),Risk 1 (High),60613,5/8/2014,License,41.95261467,-87.65119528,"(41.95261467427566, -87.6511952798407)",Fail
EDIBLE ARRANGEMENTS #1250,Restaurant,Risk 2 (Medium),60626,5/30/2014,Canvass,42.01928994,-87.67580162,"(42.019289941587736, -87.67580161669515)",Pass
"MUSTARDSEED LEARNING CENTER, INC.",Daycare Above and Under 2 Years,Risk 1 (High),60655,7/3/2014,Complaint,41.69148729,-87.71287071,"(41.69148728951806, -87.71287071367232)",Fail
ANDY'S THAI KITCHEN,Restaurant,Risk 1 (High),60657,7/23/2014,Complaint,41.93639137,-87.65341628,"(41.93639136568051, -87.6534162831312)",Pass w/ Conditions
STOP & SAVE,Grocery Store,Risk 2 (Medium),60617,9/8/2014,License Re-Inspection,41.74442926,-87.56027424,"(41.74442925905384, -87.56027424187741)",Pass
CAFE PRAGUE,Restaurant,Risk 1 (High),60634,4/25/2014,Canvass,41.93830133,-87.79374072,"(41.938301331832676, -87.79374071818236)",Pass w/ Conditions
HUMBERTO'S PIZZERIA,Restaurant,Risk 1 (High),60609,5/28/2014,Canvass,41.82339003,-87.67223625,"(41.82339003118205, -87.6722362475433)",Pass
"CHILDREN'S CREATIVE CENTER, INC.",Daycare (2 - 6 Years),Risk 1 (High),60613,5/21/2014,License,41.95407205,-87.67682369,"(41.954072048740024, -87.67682369308265)",Pass
SHELL,Grocery Store,Risk 3 (Low),60623,9/9/2014,Canvass Re-Inspection,41.84440733,-87.70509985,"(41.844407330022506, -87.70509984940453)",Pass
HANNAH'S BRETZEL LLC,Restaurant,Risk 1 (High),60602,7/3/2014,Canvass Re-Inspection,41.88331789,-87.63329669,"(41.883317894491405, -87.63329669109277)",Pass
WHITEY'S STEAK & SEA FOOD INC.,Restaurant,Risk 1 (High),60634,7/22/2014,Canvass,41.93876633,-87.80662717,"(41.938766325661774, -87.80662717235832)",Pass
Subway Sandwiches & Salads,Restaurant,Risk 1 (High),60614,7/30/2014,Complaint,41.91843669,-87.63851035,"(41.91843669197498, -87.63851034953316)",Fail
ONE STOP FOOD & LIQUOR STORE,Grocery Store,Risk 2 (Medium),60653,7/28/2014,Complaint Re-Inspection,41.81686515,-87.59868884,"(41.816865148052045, -87.59868884416672)",Pass
ROLY POLY,Restaurant,Risk 1 (High),60603,5/1/2014,Canvass,41.88115309,-87.6321957,"(41.88115309380635, -87.63219570286168)",Pass w/ Conditions
LA COPACABANA,Grocery Store,Risk 1 (High),60608,9/5/2014,Canvass,41.85202653,-87.69427308,"(41.85202653380971, -87.69427307952772)",Pass w/ Conditions
MILANOS PIZZA,Restaurant,Risk 1 (High),60652,4/23/2014,Canvass,41.7452078,-87.70241338,"(41.745207799468396, -87.70241337651905)",No Entry
LINDO MEXICO,Restaurant,Risk 1 (High),60623,9/3/2014,Canvass,41.84442867,-87.70323687,"(41.844428665779, -87.70323687321932)",Pass w/ Conditions
SEOUL COREA RESTAURANT,Restaurant,Risk 1 (High),60615,6/16/2014,Canvass,41.79507628,-87.5874419,"(41.795076280032596, -87.5874418965641)",Pass
DOMINO'S PIZZA,Restaurant,Risk 2 (Medium),60608,8/21/2014,Canvass,41.85211793,-87.68832871,"(41.852117934815105, -87.68832871122574)",Pass w/ Conditions
PIERCE TOWERS CAFETERIA,Restaurant,Risk 1 (High),60637,6/4/2014,Canvass,41.79457234,-87.59829929,"(41.794572338790466, -87.59829929384719)",Out of Business
SOUTH CHINA KITCHEN INC.,Restaurant,Risk 1 (High),60628,5/5/2014,Canvass,41.68293421,-87.64193427,"(41.6829342126596, -87.64193426827532)",Pass w/ Conditions
Cullen,School,Risk 1 (High),60628,5/19/2014,Canvass Re-Inspection,41.70036107,-87.61128176,"(41.70036106831835, -87.611281758793)",Pass
ST  SYLVESTER SCHOOL,School,Risk 1 (High),60647,5/9/2014,Canvass,41.92058445,-87.70331315,"(41.92058445240243, -87.70331314939408)",Pass
AFC Sushi @ Jewel Osco #3443,Grocery Store,Risk 1 (High),60640,6/17/2014,License,41.97942825,-87.65980585,"(41.979428254921736, -87.65980585471297)",Pass
RYBA'S FUDGE SHOPS,Restaurant,Risk 2 (Medium),60611,5/20/2014,Canvass,41.89209414,-87.61156988,"(41.892094136861786, -87.61156988394656)",Pass w/ Conditions
HUBBARD INN,Restaurant,Risk 1 (High),60654,9/12/2014,Canvass,41.89012394,-87.63159666,"(41.89012393802728, -87.63159665930549)",Pass
FALAFILL,Restaurant,Risk 1 (High),60657,4/29/2014,Canvass,41.94015821,-87.64455028,"(41.94015821312763, -87.64455028174726)",Fail
CERMAK PRODUCE #3,Grocery Store,Risk 1 (High),60639,7/9/2014,Complaint Re-Inspection,41.93164142,-87.74671991,"(41.93164142040689, -87.7467199106462)",Pass
AU BON PAIN,Restaurant,Risk 1 (High),60606,6/11/2014,License,41.88197705,-87.63887584,"(41.88197704758362, -87.63887583987513)",Fail
SOUTH CHINA KITCHEN INC.,Restaurant,Risk 1 (High),60628,5/13/2014,Canvass Re-Inspection,41.68293421,-87.64193427,"(41.6829342126596, -87.64193426827532)",Pass
LA CATRINA CAFE,Restaurant,Risk 2 (Medium),60608,6/24/2014,Canvass,41.85790269,-87.65215621,"(41.85790269277439, -87.65215620861207)",Pass
PAULINES,Restaurant,Risk 1 (High),60614,6/18/2014,Canvass,41.92512769,-87.66204067,"(41.92512768539323, -87.66204067083224)",Fail
EDWARDO'S NATURAL PIZZA RESTAURANT,Restaurant,Risk 1 (High),60605,4/29/2014,Canvass,41.87523756,-87.62907784,"(41.87523755678771, -87.62907784469319)",Pass
"Martin's Mini-Market, Corp",Grocery Store,Risk 2 (Medium),60641,7/25/2014,Canvass,41.94982576,-87.74705804,"(41.94982575705046, -87.74705804063947)",Pass
BRASSERIE BY LM,Restaurant,Risk 1 (High),60605,4/25/2014,Canvass Re-Inspection,41.87181181,-87.6243155,"(41.87181181410728, -87.62431549922361)",Pass
BJ'S MARKET & BAKERY,Restaurant,Risk 1 (High),60617,8/11/2014,Complaint,41.73585958,-87.58577161,"(41.73585957574674, -87.58577161179068)",Fail
E WOK CAFE,Restaurant,Risk 1 (High),60641,6/3/2014,Canvass,41.95344087,-87.75455319,"(41.95344087020122, -87.75455318593346)",Pass
DAVID G FARRAGUT ACADEMY  H/S,School,Risk 1 (High),60623,5/20/2014,Canvass,41.8485793,-87.70866954,"(41.8485793015058, -87.70866954091203)",Fail
CUERNAVACA RESTAURANT INC,Restaurant,Risk 1 (High),60608,6/4/2014,Canvass,41.85807384,-87.65579981,"(41.85807383601942, -87.65579980518957)",Pass
TACO BELL,Restaurant,Risk 1 (High),60634,6/23/2014,Canvass,41.94376517,-87.80680786,"(41.94376516773835, -87.80680785503851)",Pass
ZUZU WRAPS INC,Restaurant,Risk 1 (High),60625,5/22/2014,Canvass,41.96856056,-87.70853637,"(41.9685605606405, -87.70853637445603)",Pass w/ Conditions
POPEYE'S CHICKEN,Restaurant,Risk 1 (High),60608,7/1/2014,Complaint,41.84473394,-87.69536307,"(41.844733938666195, -87.69536306670871)",Pass
OUR LADY OF TEPEYAC  ELEM.,School,Risk 1 (High),60623,5/6/2014,Canvass,41.85075292,-87.70262483,"(41.85075292257226, -87.70262483043953)",Fail
Monogramme Events & Catering LLC,Bakery,Risk 2 (Medium),60622,9/10/2014,Canvass,41.90063956,-87.69667798,"(41.90063956353709, -87.69667798280055)",Out of Business
TRE KRONOR RESTAURANT,Restaurant,Risk 1 (High),60625,6/3/2014,Canvass,41.97583113,-87.71106023,"(41.97583112819268, -87.71106022614639)",Pass
A JUST HARVEST,Restaurant,Risk 1 (High),60626,5/21/2014,Canvass,42.02080848,-87.67293355,"(42.02080847990217, -87.67293354942761)",Pass
THE STORE FRONT,Restaurant,Risk 1 (High),60622,9/11/2014,Canvass,41.91038974,-87.67665877,"(41.910389744984386, -87.6766587723612)",Pass
McDONALDS,Restaurant,Risk 2 (Medium),60637,7/8/2014,Short Form Complaint,41.77859718,-87.61544139,"(41.77859718342359, -87.61544138794639)",Pass
"ITALIAN VILLAGE RESTAURANT, INC.",Restaurant,Risk 1 (High),60603,8/22/2014,Canvass,41.8805919,-87.63044233,"(41.880591895360816, -87.63044232703336)",Pass
"Peeled Juice Bar, LLC",Restaurant,Risk 2 (Medium),60642,5/16/2014,Canvass,41.91054576,-87.65295085,"(41.91054576337486, -87.65295085452867)",Pass
BLACK BEETLE BAR & GRILL,Restaurant,Risk 1 (High),60622,5/23/2014,Canvass,41.89581359,-87.69068394,"(41.8958135921171, -87.6906839416219)",No Entry
ZEE'S,Restaurant,Risk 1 (High),60634,7/16/2014,Canvass,41.93785943,-87.82625503,"(41.937859427847215, -87.82625503087803)",Pass
DOVE'S LUNCHEONETTE,Restaurant,Risk 1 (High),60622,9/11/2014,License Re-Inspection,41.90955014,-87.67729271,"(41.90955013711738, -87.67729270632059)",Pass
GALE STREET INN,Restaurant,Risk 1 (High),60630,4/30/2014,Complaint Re-Inspection,41.97001168,-87.76279619,"(41.97001167825235, -87.76279618588528)",Pass
CITGO,CONVENIENCE,Risk 3 (Low),60621,6/3/2014,Canvass Re-Inspection,41.78712744,-87.64548794,"(41.787127441560855, -87.64548794395442)",Pass
CORNER BAKERY CAFE,Restaurant,Risk 1 (High),60603,8/25/2014,Canvass,41.87967604,-87.62950228,"(41.87967604011696, -87.62950228266759)",Pass
OSCAR'S FOODS INC,Restaurant,Risk 1 (High),60634,5/2/2014,Canvass,41.93850968,-87.77989876,"(41.93850967746317, -87.7798987635454)",No Entry
BLUE PLATE CATERING LTD.,Catering,Risk 1 (High),60607,8/6/2014,Canvass,41.87645615,-87.6542958,"(41.87645614541188, -87.65429579519606)",Fail
LOS DOS PRIMOS,Restaurant,Risk 1 (High),60641,5/6/2014,License,41.94614611,-87.72754094,"(41.94614611486697, -87.72754094319556)",Pass
JUBBA RESTAURANT INC.,Restaurant,Risk 1 (High),60610,8/13/2014,Canvass,41.90393926,-87.63610773,"(41.90393925863843, -87.63610772554479)",Pass w/ Conditions
THE MOODY BIBLE INSTITUTE OF CHICAGO,Restaurant,Risk 1 (High),60610,4/28/2014,Canvass,41.8972544,-87.63286836,"(41.8972543988917, -87.63286836160606)",Pass
LAS ISLAS MARIAS,Restaurant,Risk 1 (High),60707,5/7/2014,Canvass,41.9237502,-87.78988086,"(41.92375020104243, -87.78988085962634)",Fail
INTELLIGENTSIA COFFEE AND TEA,Restaurant,Risk 2 (Medium),60622,6/25/2014,License,41.90323156,-87.66789341,"(41.903231564276545, -87.66789341196245)",Pass
MAXWELL EXPRESS,,Risk 3 (Low),60620,8/20/2014,Canvass,41.73607977,-87.65085878,"(41.7360797687383, -87.65085877776568)",Out of Business
Rated R,Restaurant,Risk 1 (High),60641,6/19/2014,Canvass,41.94429816,-87.72748281,"(41.94429815959749, -87.72748280788329)",No Entry
LA VINA DEL MAR,Restaurant,Risk 1 (High),60638,6/12/2014,Canvass,41.77801726,-87.76911798,"(41.77801725694763, -87.76911798242615)",Pass
ROCK WRAP & ROLL,Restaurant,Risk 1 (High),60614,5/20/2014,Canvass Re-Inspection,41.92133514,-87.66379793,"(41.92133513544637, -87.66379793199168)",Pass
RINCONCITO DE MORELOS,Restaurant,Risk 1 (High),60647,7/8/2014,Canvass,41.91001874,-87.72439525,"(41.91001873808155, -87.72439525331126)",Pass
LINCOLN RESTAURANT,,Risk 3 (Low),60625,4/22/2014,Canvass,41.98134577,-87.69265967,"(41.98134576518484, -87.69265967008852)",Out of Business
Chicago Academy for the Arts,School,Risk 3 (Low),60642,4/21/2014,Canvass,41.89640908,-87.65317168,"(41.896409081520545, -87.65317167959094)",Pass
B J'S  MARKET,Restaurant,Risk 1 (High),60666,5/23/2014,Canvass,42.0085364,-87.91442844,"(42.008536400868735, -87.91442843927047)",Pass
THE CHICAGO DINER INC,Restaurant,Risk 1 (High),60657,5/19/2014,Canvass,41.94398025,-87.6492386,"(41.94398025441224, -87.64923859947368)",Fail
LAO SZE CHUAN RESTAURANT,Restaurant,Risk 1 (High),60616,4/15/2014,Complaint,41.85309846,-87.63460289,"(41.85309845931148, -87.63460289479191)",Pass
5 STARS MINI MART INC,Grocery Store,Risk 2 (Medium),60612,8/13/2014,License Re-Inspection,41.88119124,-87.69580605,"(41.88119123980771, -87.69580604798641)",Pass
THE MID-AMERICA CLUB,Restaurant,Risk 1 (High),60601,6/13/2014,Canvass,41.88463208,-87.62224799,"(41.8846320757672, -87.6222479910888)",Pass
TREASURE ISLAND FOODS INC,Grocery Store,Risk 1 (High),60610,7/31/2014,Complaint,41.90302614,-87.63134877,"(41.90302613678393, -87.6313487721985)",Pass w/ Conditions
ESENCIA URBAN KITCHEN,Restaurant,Risk 1 (High),60657,8/27/2014,Short Form Complaint,41.94334006,-87.64466387,"(41.94334005547684, -87.64466387044959)",Fail
Hancock (H/S),School,Risk 1 (High),60629,5/9/2014,Canvass,41.79149114,-87.72449161,"(41.79149113615484, -87.72449160823318)",Pass
ST. GABRIEL ELEMENTARY,School,Risk 1 (High),60609,4/30/2014,Canvass,41.81256299,-87.64091625,"(41.81256299285329, -87.64091625403532)",Pass
BURGER KING #,Restaurant,Risk 2 (Medium),60707,6/16/2014,Canvass,41.92378619,-87.78556721,"(41.92378618871128, -87.78556720562165)",Fail
JAMAICAN  GATES,Restaurant,Risk 1 (High),60628,6/5/2014,Canvass Re-Inspection,41.70790993,-87.64300674,"(41.70790992815699, -87.64300673781825)",Pass w/ Conditions
PARIS CLUB,Restaurant,Risk 1 (High),60654,7/30/2014,Canvass,41.8899215,-87.63029754,"(41.88992149511211, -87.6302975365133)",Pass
EL ENCANTO MICHOACANO,Restaurant,Risk 1 (High),60623,9/15/2014,Canvass,41.84427856,-87.73057227,"(41.8442785563759, -87.73057226544616)",Pass
"SAIGON BISTRO RESTAURANT, INC",Restaurant,Risk 3 (Low),60659,4/29/2014,Canvass,41.99523276,-87.69970638,"(41.99523276282345, -87.69970637634346)",Pass
DUNKIN DONUTS,Restaurant,Risk 2 (Medium),60620,8/11/2014,Canvass,41.7363802,-87.62769923,"(41.73638020184098, -87.62769923470614)",Pass w/ Conditions
CHOLIES PIZZERIA INC.,Restaurant,Risk 1 (High),60615,5/21/2014,Canvass,41.79946827,-87.58639503,"(41.79946826782593, -87.58639502683731)",Pass
BRAIN FOOD COURT,Restaurant,Risk 1 (High),60637,4/18/2014,Complaint,41.79142028,-87.58014777,"(41.79142028209799, -87.58014776868883)",Pass
NEWPORT BAR & GRILLE,Restaurant,Risk 1 (High),60657,7/2/2014,Canvass Re-Inspection,41.94445156,-87.66329838,"(41.94445156473188, -87.66329837669139)",Pass
SALVATORE'S,Restaurant,Risk 1 (High),60614,8/28/2014,Canvass Re-Inspection,41.92665028,-87.64226228,"(41.92665028272765, -87.64226227817502)",Pass
TROPIC ISLAND JERK CHICKEN,Restaurant,Risk 1 (High),60619,6/19/2014,Canvass Re-Inspection,41.75108429,-87.61039129,"(41.75108428742866, -87.61039128821193)",Pass
D'ANARDO,Restaurant,Risk 1 (High),60638,7/14/2014,Canvass,41.7775098,-87.78514577,"(41.777509797762576, -87.78514577168241)",Pass
ASOCIACION SOCIAL DEL AZUAY,Restaurant,Risk 1 (High),60618,6/5/2014,Canvass,41.96090661,-87.72239228,"(41.960906609590054, -87.72239227672361)",Pass
SAVE WAY WAREHOUSE MARKET INC,Grocery Store,Risk 2 (Medium),60644,6/18/2014,Short Form Complaint,41.87297585,-87.76144998,"(41.87297585378775, -87.76144998426264)",Pass w/ Conditions
CHICAGO CHEESE STEAK CO,Restaurant,Risk 2 (Medium),60636,7/16/2014,License,41.7629663,-87.68334058,"(41.762966299223166, -87.68334057728717)",Fail
GRANDBAR,BAR,Risk 2 (Medium),60622,7/16/2014,Canvass,41.89108711,-87.66720406,"(41.89108711220122, -87.6672040584081)",Fail
THE SOCIAL TABLE,Shared Kitchen,Risk 1 (High),60614,8/22/2014,License,41.91805758,-87.64932457,"(41.918057576726284, -87.6493245677595)",Pass
GUERREROS PIZZA INC,Restaurant,Risk 1 (High),60608,8/14/2014,Complaint Re-Inspection,41.85382873,-87.6956564,"(41.85382872952556, -87.69565639864234)",Pass
STARBUCKS COFFEE #9426,Restaurant,Risk 2 (Medium),60622,5/7/2014,Canvass,41.89176978,-87.65860461,"(41.89176977820589, -87.65860461424934)",Pass w/ Conditions
BREWSTONE BEER COMPANY REST,Restaurant,Risk 1 (High),60610,6/9/2014,Canvass,41.88968296,-87.63712096,"(41.889682960687374, -87.63712095614753)",Out of Business
DENNIS PIZZA GUZMAN,Restaurant,Risk 1 (High),60623,4/18/2014,Canvass,41.84434308,-87.72591101,"(41.84434307549919, -87.7259110098355)",Pass
SIAM FOOD COMPANY,Restaurant,Risk 1 (High),60615,6/10/2014,Canvass,41.79510543,-87.58504595,"(41.79510542605091, -87.5850459490581)",Pass w/ Conditions
HYDEDRABAD HOUSE,Restaurant,Risk 1 (High),60659,5/29/2014,Canvass,41.99768843,-87.68600797,"(41.997688426542666, -87.68600797350257)",Fail
KANELA II,Restaurant,Risk 1 (High),60610,5/16/2014,Complaint,41.91067609,-87.63484274,"(41.91067609090565, -87.6348427365926)",Pass w/ Conditions
SUBWAY,Restaurant,Risk 1 (High),60651,5/12/2014,Complaint,41.89561531,-87.70670533,"(41.89561531354531, -87.70670532510552)",Pass
OLD TOWN BURGER SALOON,Restaurant,Risk 1 (High),60610,8/29/2014,Canvass Re-Inspection,41.9041507,-87.63463644,"(41.90415070255982, -87.63463643971943)",Pass w/ Conditions
SOUTHPORT LANES INC,Restaurant,Risk 1 (High),60657,8/8/2014,Canvass,41.94239785,-87.66374117,"(41.94239785430419, -87.6637411691924)",Pass
JERSEY MIKES,Restaurant,Risk 1 (High),60605,9/18/2014,License Re-Inspection,41.86753863,-87.62620848,"(41.86753862662266, -87.6262084807218)",Pass
THORNDALE WEST CAFE #1 INC.,Restaurant,Risk 1 (High),60660,6/18/2014,License Re-Inspection,41.99014662,-87.65928408,"(41.990146617138976, -87.65928407809461)",Pass
