"DELI BOUTIQUE, WINE AND SPIRITS",Restaurant,Risk 3 (Low),60614,5/15/2014,License,41.92424982,-87.63981594,"(41.924249820611024, -87.63981593894823)",Pass w/ Conditions
K & S PHARMACY INC.,,Risk 3 (Low),60629,6/30/2014,Canvass,41.77853863,-87.72355064,"(41.778538628684636, -87.72355063620111)",Out of Business
BULLHEAD CANTINA,Restaurant,Risk 1 (High),60622,5/30/2014,Canvass,41.90236936,-87.69671978,"(41.90236935813602, -87.69671977737406)",Pass
St. Ann School,School,Risk 1 (High),60608,9/8/2014,Canvass,41.8565836,-87.68150295,"(41.85658359525156, -87.68150294820089)",Fail
LOTTIE'S PUB,Restaurant,Risk 1 (High),60622,5/2/2014,Canvass,41.91585488,-87.67621791,"(41.915854880451626, -87.6762179092616)",Pass
TAVERN AT THE PARK,Restaurant,Risk 1 (High),60601,5/6/2014,Canvass Re-Inspection,41.88458837,-87.62327256,"(41.884588371969095, -87.62327256105529)",Pass
"MEXICO U.S.A., INC.",Grocery Store,Risk 2 (Medium),60659,5/13/2014,Canvass,41.98312665,-87.71289895,"(41.9831266531049, -87.71289895452085)",Pass
HSM MAJDI INC.,Grocery Store,Risk 3 (Low),60609,5/1/2014,License,41.80143743,-87.66417025,"(41.80143743400811, -87.6641702451275)",Fail
TACO FRESCO,Restaurant,Risk 1 (High),60603,6/17/2014,Canvass,41.87939131,-87.62684826,"(41.879391313239694, -87.62684825563626)",Fail
WALGREENS #05234,Grocery Store,Risk 3 (Low),60632,5/30/2014,Complaint Re-Inspection,41.79438342,-87.7034374,"(41.79438342285343, -87.70343740377959)",Pass
CHIPOTLE MEXICAN GRILL,Restaurant,Risk 1 (High),60661,7/31/2014,Canvass,41.88046315,-87.64080388,"(41.880463147078466, -87.6408038842781)",Pass w/ Conditions
RICE CAFE,Restaurant,Risk 1 (High),60614,7/3/2014,Canvass Re-Inspection,41.9217767,-87.66441305,"(41.921776704433334, -87.66441304702406)",Pass
BANGKOK WOK,Restaurant,Risk 1 (High),60645,4/17/2014,License,42.01197988,-87.70853385,"(42.01197987928261, -87.70853385148317)",Pass
D CHILE,Restaurant,Risk 1 (High),60623,8/29/2014,Canvass Re-Inspection,41.8443173,-87.71161125,"(41.84431729748476, -87.71161124665909)",Pass w/ Conditions
"JORDANS FOOD OF DISTINCTION, INC",Catering,Risk 1 (High),60622,5/29/2014,Canvass,41.9014208,-87.66708515,"(41.90142080025881, -87.66708514596925)",Pass
Chili's- G Concourse,Restaurant,Risk 1 (High),60666,5/19/2014,Canvass,42.0085364,-87.91442844,"(42.008536400868735, -87.91442843927047)",Pass w/ Conditions
SMALLS,Restaurant,Risk 1 (High),60618,7/16/2014,Canvass,41.9542546,-87.70543651,"(41.95425459687706, -87.70543651028044)",Pass
KINDRED HOSPITAL CHICAGO-NORTH CAMPUS,Hospital,Risk 1 (High),60618,7/11/2014,Canvass,41.96139498,-87.69292624,"(41.961394983299115, -87.6929262371129)",Pass
TOZI RESTAURANT,Restaurant,Risk 1 (High),60642,5/15/2014,Complaint Re-Inspection,41.90485662,-87.6685902,"(41.90485662426528, -87.66859020422658)",Pass w/ Conditions
BERGHOFF CAFE,Restaurant,Risk 1 (High),60666,7/29/2014,Canvass,42.0085364,-87.91442844,"(42.008536400868735, -87.91442843927047)",Pass
PASADITA EXPRESS,Restaurant,Risk 1 (High),60618,4/15/2014,Canvass,41.95384693,-87.70184233,"(41.95384693184404, -87.70184233295741)",Fail
GINZA RESTAURANT,Restaurant,Risk 1 (High),60611,8/14/2014,Canvass,41.89237249,-87.62732944,"(41.89237249265396, -87.62732944447171)",Out of Business
437 RUSH,Restaurant,Risk 1 (High),60611,8/7/2014,Canvass,41.89037214,-87.62518149,"(41.890372139093614, -87.62518149394587)",Fail
BASEBALL BUFFET INC,Restaurant,Risk 1 (High),60616,6/18/2014,Canvass,41.83078366,-87.63529578,"(41.83078366228312, -87.6352957830455)",Pass
CHINESE KITCHEN AND SUSHI,Restaurant,Risk 1 (High),60616,4/17/2014,License,41.83827011,-87.63746078,"(41.83827010545886, -87.63746078062489)",Pass
HUDSON,STORE,Risk 3 (Low),60666,5/6/2014,License,42.0085364,-87.91442844,"(42.008536400868735, -87.91442843927047)",Pass
PEET'S COFFEE & TEA,Mobile Food Preparer,Risk 2 (Medium),60612,7/30/2014,License,41.88743405,-87.68184949,"(41.88743405025222, -87.68184949426895)",Pass
BLOKES & BIRDS,Restaurant,Risk 1 (High),60657,7/22/2014,Canvass,41.94286932,-87.6528628,"(41.942869318828365, -87.65286280377227)",Pass
"LA QUEBRADA #3, INC.",Restaurant,Risk 1 (High),60632,7/24/2014,Canvass,41.80089564,-87.69414412,"(41.80089563627174, -87.69414412173809)",Pass
Billy Goat,Restaurant,Risk 2 (Medium),60654,7/1/2014,Complaint,41.88807428,-87.6349552,"(41.8880742810662, -87.63495520292739)",Pass w/ Conditions
EL PESCADOR RESTAURANT,Restaurant,Risk 1 (High),60609,9/5/2014,License,41.81953313,-87.68487388,"(41.819533131452424, -87.68487387541627)",Pass
PITA GRILL,Restaurant,Risk 1 (High),60610,7/8/2014,Canvass,41.90470532,-87.64065915,"(41.90470531946775, -87.64065915465589)",Fail
DUNKIN  DONUTS,Restaurant,Risk 2 (Medium),60631,8/12/2014,Canvass,41.99759826,-87.80825276,"(41.99759825874489, -87.80825275768383)",Pass
FUZZE COFFEE AND GRILL,Restaurant,Risk 1 (High),60608,6/26/2014,License,41.85787346,-87.66812209,"(41.85787345940653, -87.66812208797606)",Pass
VICE DISTRICT TAPROOM,Liquor,Risk 3 (Low),60605,8/26/2014,License,41.86257324,-87.62418878,"(41.86257323716227, -87.62418877977564)",Fail
BETH -ANNE PLACE,Long Term Care,Risk 1 (High),60651,5/13/2014,Canvass,41.90175626,-87.75071295,"(41.901756264831086, -87.75071294711414)",Pass
MC DONALDS,Restaurant,Risk 2 (Medium),60619,5/22/2014,Complaint,41.75102047,-87.61510225,"(41.751020470681915, -87.615102245534)",Pass
LOTUS RESTAURANT,Restaurant,Risk 1 (High),60619,7/10/2014,Canvass,41.75140381,-87.60459305,"(41.75140380914436, -87.60459305325628)",Pass
NICKY'Z GYROS,Restaurant,Risk 2 (Medium),60617,8/18/2014,Canvass,41.70262957,-87.53655423,"(41.70262957473082, -87.53655423045556)",Pass
RESTAURANTE EL COMALITO,Restaurant,Risk 1 (High),60647,9/5/2014,Canvass,41.92265069,-87.68771967,"(41.92265069127367, -87.68771967162458)",Fail
PRET A MANGER,Restaurant,Risk 1 (High),60603,8/20/2014,Canvass,41.88120239,-87.62759359,"(41.8812023900134, -87.62759359231444)",Pass
BELLI'S,Grocery Store,Risk 2 (Medium),60608,6/27/2014,Canvass,41.85783165,-87.65716342,"(41.85783164572629, -87.6571634171914)",Pass
BURGUNDY RESTAURANT INC,Restaurant,Risk 1 (High),60634,5/30/2014,Canvass,41.95294851,-87.77670734,"(41.95294850745443, -87.77670733646386)",Pass
MICHAEL JORDAN'S STEAKHOUSE,Restaurant,Risk 1 (High),60611,4/29/2014,Canvass Re-Inspection,41.89112059,-87.6239887,"(41.891120593048875, -87.62398870432278)",Pass
Asado Coffee Roasters,Restaurant,Risk 2 (Medium),60622,8/25/2014,Canvass,41.8959296,-87.66935205,"(41.895929604646255, -87.66935205442793)",Pass w/ Conditions
St. Bartholomew,School,Risk 2 (Medium),60641,4/15/2014,Canvass,41.94619468,-87.75013989,"(41.946194676360044, -87.75013989276295)",Pass
DON PEDRO CARNITAS,Restaurant,Risk 1 (High),60608,5/22/2014,Canvass,41.85788189,-87.65389664,"(41.85788189430625, -87.65389664094738)",Pass
FRESHII,Restaurant,Risk 1 (High),60603,7/17/2014,Complaint,41.88066458,-87.62708936,"(41.88066457839605, -87.6270893644417)",Pass
CHIMICHURRI STEAK PIZZERIA & GELATERIOL,Restaurant,Risk 1 (High),60608,5/30/2014,Canvass,41.85794718,-87.66353727,"(41.857947179176456, -87.66353726681123)",Out of Business
LADY GREGORY'S,Restaurant,Risk 1 (High),60640,5/1/2014,Canvass Re-Inspection,41.97785952,-87.66850101,"(41.977859518520475, -87.66850101315161)",Pass
"SWEQI FOOD MART, INC.",Grocery Store,Risk 2 (Medium),60639,6/4/2014,Canvass Re-Inspection,41.90996088,-87.72887496,"(41.90996088324753, -87.728874960377)",Pass w/ Conditions
THE MOODY BIBLE INSTITUTE OF CHICAGO,Restaurant,Risk 1 (High),60610,5/7/2014,Canvass Re-Inspection,41.8972544,-87.63286836,"(41.8972543988917, -87.63286836160606)",Pass
CAFE DESCARTES,Restaurant,Risk 3 (Low),60625,4/15/2014,License,41.98124967,-87.71626385,"(41.98124967139186, -87.71626384797975)",Pass
"GROUND CONTROL RESTAURANT, LLC",Restaurant,Risk 1 (High),60647,5/2/2014,Canvass,41.9172446,-87.71084433,"(41.91724459797714, -87.71084432886225)",Pass
JEWEL FOOD STORE,GROCERY,Risk 3 (Low),60626,6/10/2014,License,42.01928855,-87.67505851,"(42.01928855008811, -87.67505850938775)",Fail
ROOSEVELT UNIVERSITY DINING SERVICES,UNIVERSITY CAFETERIA,Risk 1 (High),60605,7/17/2014,Canvass,41.87635524,-87.6258955,"(41.876355243416114, -87.62589550409555)",Pass
NHA TRANG RESTAURANT II,,Risk 3 (Low),60626,5/23/2014,Canvass,42.00262823,-87.67232835,"(42.002628232187895, -87.67232835129398)",Out of Business
TACO FRESCO,Restaurant,Risk 1 (High),60603,6/24/2014,Canvass Re-Inspection,41.87939131,-87.62684826,"(41.879391313239694, -87.62684825563626)",Pass
MARKET THYME,Restaurant,Risk 1 (High),60601,6/11/2014,Canvass Re-Inspection,41.88463208,-87.62224799,"(41.8846320757672, -87.6222479910888)",Pass
THE BRISTOL,Restaurant,Risk 1 (High),60647,8/13/2014,Canvass,41.92105542,-87.67788657,"(41.921055421651985, -87.67788656723653)",Pass
L & M REDHOTS,Restaurant,Risk 1 (High),60638,6/13/2014,Canvass,41.80740102,-87.75165637,"(41.80740102109691, -87.75165637026458)",Pass
JAMBA JUICE,Restaurant,Risk 2 (Medium),60666,7/14/2014,Canvass,42.0085364,-87.91442844,"(42.008536400868735, -87.91442843927047)",Pass
POPEYES CHICKEN,Restaurant,Risk 2 (Medium),60636,7/8/2014,Complaint,41.76136856,-87.68329738,"(41.761368557146056, -87.68329737623583)",Pass w/ Conditions
THE RAIL BAR & GRILL,Restaurant,Risk 1 (High),60625,7/1/2014,Canvass,41.96714374,-87.67899333,"(41.96714373617562, -87.67899332559362)",Pass
ALMITA SUPER MARKET,RESTAURANT/ GROCERY,Risk 1 (High),60660,7/18/2014,Canvass,41.99013049,-87.66985333,"(41.99013049423623, -87.66985332877881)",Pass
GUERREROS PIZZA INC,Restaurant,Risk 1 (High),60608,6/9/2014,Canvass,41.85382873,-87.6956564,"(41.85382872952556, -87.69565639864234)",Pass
MARIA'S LOUNGE,Liquor,Risk 3 (Low),60622,8/5/2014,Complaint Re-Inspection,41.90339097,-87.671449,"(41.90339097291334, -87.67144899975825)",Pass
TANOOR KABOB INC.,Restaurant,Risk 1 (High),60616,8/22/2014,Canvass,41.85757611,-87.64200897,"(41.85757610866475, -87.64200897164467)",Out of Business
OWEN + ALCHEMY,Restaurant,Risk 2 (Medium),60647,8/6/2014,License,41.92411344,-87.6990905,"(41.92411344379971, -87.6990905008456)",Fail
GOVERNOR'S,Restaurant,Risk 1 (High),60625,7/25/2014,Canvass,41.96511398,-87.70822196,"(41.965113976146405, -87.70822196388058)",Pass
PARLOR PIZZA BAR,Restaurant,Risk 1 (High),60607,6/24/2014,License Re-Inspection,41.88343796,-87.64872378,"(41.883437964729026, -87.64872377995452)",Pass
CHEESIE'S PUB & GRUB,Mobile Food Preparer,Risk 2 (Medium),60608,5/22/2014,Canvass,41.85045102,-87.65879786,"(41.85045102427, -87.65879785567869)",Fail
CHIPOTLE MEXICAN GRILL,Restaurant,Risk 1 (High),60657,9/17/2014,Canvass Re-Inspection,41.93270303,-87.66825941,"(41.93270303163393, -87.66825941420389)",Pass
PLZEN,Restaurant,Risk 1 (High),60608,6/4/2014,Complaint,41.85771387,-87.66454238,"(41.8577138739859, -87.66454238198166)",No Entry
ARAMARK @ NORTH PARK,Restaurant,Risk 2 (Medium),60625,8/5/2014,License,41.97522386,-87.71218562,"(41.97522386496645, -87.71218561762174)",Pass
JMJ CHOICE,Restaurant,Risk 1 (High),60629,6/11/2014,Canvass,41.76833319,-87.69027927,"(41.76833318810723, -87.69027927259164)",No Entry
"MORELIA SUPERMARKET, INC.",Grocery Store,Risk 1 (High),60645,6/18/2014,Complaint,42.01418398,-87.69037835,"(42.01418398285244, -87.69037834981988)",Fail
TGI FRIDAY'S,Restaurant,Risk 1 (High),60611,6/5/2014,Canvass Re-Inspection,41.89404236,-87.62338516,"(41.89404235828321, -87.62338515545798)",Pass
ALINEA RESTAURANT LLC,Restaurant,Risk 1 (High),60614,6/3/2014,Canvass,41.91348383,-87.64820624,"(41.9134838258703, -87.64820624487015)",Pass w/ Conditions
CHICAGO CHEESE STEAK CO,Restaurant,Risk 2 (Medium),60636,7/17/2014,License Re-Inspection,41.7629663,-87.68334058,"(41.762966299223166, -87.68334057728717)",Pass
HONG KONG BUFFET CORPORATION,Restaurant,Risk 1 (High),60659,6/12/2014,Complaint,41.9954406,-87.71291738,"(41.995440602185084, -87.71291737890452)",Fail
Zia's Trattoria,Restaurant,Risk 1 (High),60631,7/30/2014,Canvass,42.00274186,-87.81586896,"(42.002741862843784, -87.81586895792563)",Pass w/ Conditions
REVERIE,Restaurant,Risk 1 (High),60610,7/8/2014,License,41.88968296,-87.63712096,"(41.889682960687374, -87.63712095614753)",Pass
JOLANTA'S INTERNATIONAL DELI,Grocery Store,Risk 1 (High),60630,7/17/2014,Canvass,41.9727915,-87.77637186,"(41.97279149692097, -87.77637185834435)",No Entry
ROCKIT BAR & GRILL WRIGLEVILLE,Restaurant,Risk 1 (High),60613,5/30/2014,Complaint,41.94901088,-87.65814287,"(41.949010883298726, -87.65814287476813)",Fail
SUBWAY,Restaurant,Risk 1 (High),60605,6/9/2014,Complaint,41.86567587,-87.62594353,"(41.8656758723776, -87.625943531346)",Pass
BRIDGE HOUSE TAVERN ON THE RIVER,Restaurant,Risk 1 (High),60610,8/26/2014,Canvass Re-Inspection,41.88808735,-87.63088807,"(41.88808735310137, -87.6308880745296)",Pass
"PARENT COOPERATIVE FOR EARLY LEARNING, INC.",Daycare (2 - 6 Years),Risk 1 (High),60615,9/11/2014,License,41.79956925,-87.58246504,"(41.79956925486811, -87.58246503715458)",Pass
AVY'S PIZZA,Restaurant,Risk 1 (High),60617,8/26/2014,Canvass,41.71524399,-87.53513029,"(41.71524399093076, -87.53513029319586)",Pass
PAULYS PIZZARIA GRAND,Restaurant,Risk 1 (High),60622,5/22/2014,Canvass,41.89102384,-87.67143806,"(41.89102384386713, -87.67143806130564)",Pass
WAKAMONO,Restaurant,Risk 3 (Low),60657,7/17/2014,License,41.94231341,-87.64432246,"(41.94231341336203, -87.64432245610371)",Pass
HOP HAUS ROGERS PARK,Restaurant,Risk 1 (High),60626,6/19/2014,Complaint,42.01890351,-87.67595815,"(42.01890350707934, -87.67595814790334)",Pass
Dato's Cuisine,Restaurant,Risk 1 (High),60641,6/23/2014,Canvass,41.94647991,-87.72764435,"(41.94647991053601, -87.7276443509631)",Pass w/ Conditions
JOHNNY'S HOT DOG EXPRESS,Restaurant,Risk 1 (High),60641,6/17/2014,Canvass,41.95881682,-87.75308175,"(41.95881681925547, -87.75308175224446)",Out of Business
OH HEN MART,Grocery Store,Risk 1 (High),60617,8/11/2014,Canvass,41.72989496,-87.58490874,"(41.72989496218228, -87.58490874229389)",Pass
"SODEXHO AMERICA, LLC",School,Risk 1 (High),60620,8/21/2014,Canvass,41.74593699,-87.65225489,"(41.7459369887705, -87.65225489444614)",Fail
JORDAN'S GYROS,Restaurant,Risk 1 (High),60629,5/15/2014,Canvass,41.76449196,-87.68911151,"(41.76449196494598, -87.68911150577851)",Out of Business
LOS OLIVO'S,Restaurant,Risk 1 (High),60623,6/5/2014,Canvass,41.83725399,-87.7097778,"(41.83725398572263, -87.70977780109507)",Pass
LOS AMANTES,Restaurant,Risk 1 (High),60632,8/21/2014,Canvass,41.80753274,-87.74290645,"(41.80753274427624, -87.74290644979058)",Pass
WHITE CASTLE #58,Restaurant,Risk 2 (Medium),60628,6/13/2014,Canvass,41.70715686,-87.62007048,"(41.70715686160742, -87.6200704780511)",Pass
MARISCOS 'LUIS',Restaurant,Risk 1 (High),60632,6/4/2014,Canvass,41.80768469,-87.72964243,"(41.80768469489128, -87.72964242714635)",Pass w/ Conditions
RACINE PLUMBING,Restaurant,Risk 1 (High),60614,7/29/2014,Canvass,41.92984238,-87.65512664,"(41.929842384442395, -87.65512664177405)",No Entry
"FRITZ PASTRY, INC.",RESTAURANT/BAKERY,Risk 1 (High),60614,7/16/2014,Canvass,41.93258366,-87.66396475,"(41.9325836623945, -87.66396474670145)",Pass
KRUNGTHEP THAI CUISINE,Restaurant,Risk 1 (High),60657,7/1/2014,License,41.94014624,-87.64912449,"(41.940146235765575, -87.64912448509257)",Pass
JC SANDWICHES,Restaurant,Risk 1 (High),60608,5/22/2014,Canvass,41.85594278,-87.67607275,"(41.85594278111337, -87.67607275262738)",Pass
SUPERMERCADO EL RANCHITO,Grocery Store,Risk 1 (High),60632,7/3/2014,Canvass Re-Inspection,41.8085383,-87.68503545,"(41.808538297100256, -87.68503545166331)",Pass
LI HING INC.,Restaurant,Risk 1 (High),60634,4/23/2014,License,41.93862335,-87.7711426,"(41.938623349328445, -87.77114260357651)",Pass
GILCHRIST-MARCHMAN CHILD DEVELOPMENT CENTER,Daycare Above and Under 2 Years,Risk 1 (High),60608,4/28/2014,License Re-Inspection,41.86485873,-87.65676659,"(41.86485873399433, -87.65676659479097)",Pass
HOST INTERNATIONAL INC,Grocery Store,Risk 3 (Low),60666,7/25/2014,Canvass,42.0085364,-87.91442844,"(42.008536400868735, -87.91442843927047)",Pass
LA ESPERANZA,Grocery Store,Risk 1 (High),60623,9/11/2014,Canvass,41.83881606,-87.71356486,"(41.83881606238869, -87.71356485651883)",Pass
MARTIN'S FRESH MARKET,Grocery Store,Risk 2 (Medium),60634,4/22/2014,License,41.96049412,-87.77463843,"(41.96049412246253, -87.77463843106311)",Fail
BLUE AGAVE TEQUILA BAR & RESTAURANT,Restaurant,Risk 1 (High),60654,7/29/2014,Canvass Re-Inspection,41.88893983,-87.64279889,"(41.88893982614996, -87.64279888763235)",Pass w/ Conditions
"LAFERIR INTERNET CAFE & GIFT SHOP, INC",Restaurant,Risk 2 (Medium),60630,8/7/2014,Canvass,41.97133864,-87.7282648,"(41.97133863581661, -87.72826479944104)",Out of Business
CAFE SOCIETY INC,Restaurant,Risk 1 (High),60616,4/24/2014,Canvass,41.85783824,-87.62218405,"(41.85783824203235, -87.62218405329706)",Out of Business
TERRY & BOB'S FAST FOOD & SOUL FOOD,Restaurant,Risk 1 (High),60609,5/9/2014,Canvass,41.80135826,-87.6552032,"(41.80135826427211, -87.65520319734787)",Out of Business
CHOICE CHINA WOK,Restaurant,Risk 1 (High),60628,6/26/2014,Canvass,41.70569755,-87.64265031,"(41.70569754863335, -87.64265031197954)",Out of Business
Nicholson,School,Risk 1 (High),60621,5/22/2014,Canvass,41.7849277,-87.64748868,"(41.78492769699604, -87.64748868281967)",Fail
Central Kitchen And Tap,Restaurant,Risk 1 (High),60630,5/21/2014,Canvass,41.96782599,-87.76762486,"(41.96782599081704, -87.76762485604898)",Fail
PUTTEN'S PANTRY,Grocery Store,Risk 2 (Medium),60651,4/21/2014,Complaint,41.90206377,-87.76286203,"(41.9020637664589, -87.76286202762472)",Pass
J.J. PEPPERS,CONVENIENCE STORE,Risk 3 (Low),60616,7/10/2014,Complaint,41.83796742,-87.64378541,"(41.83796742152489, -87.64378541283824)",Fail
SUSHI PARA TOO,Restaurant,Risk 1 (High),60614,7/29/2014,Canvass,41.92341377,-87.63931317,"(41.92341377248651, -87.63931316695619)",Out of Business
CH ' AVA CAFE,Restaurant,Risk 1 (High),60640,4/25/2014,Canvass Re-Inspection,41.96691374,-87.66723233,"(41.96691374122208, -87.66723233053568)",Pass
90 MILES CUBAN CAFE,Restaurant,Risk 1 (High),60647,6/17/2014,Short Form Complaint,41.91764973,-87.69145787,"(41.91764973068125, -87.69145787418307)",Pass
"DANTE'S PIZZA,INC.",Restaurant,Risk 1 (High),60647,5/22/2014,Canvass,41.91753916,-87.70372789,"(41.91753915867679, -87.70372788811352)",Pass
China Wok Restuarant,Restaurant,Risk 1 (High),60634,6/27/2014,Canvass,41.93701055,-87.76659046,"(41.937010554862255, -87.76659045987601)",Pass
SUNDA,Restaurant,Risk 1 (High),60654,5/19/2014,Short Form Complaint,41.89092422,-87.63161779,"(41.890924221316645, -87.6316177901787)",Pass w/ Conditions
"PALETERIA MICHOACANA LA #1,INC",Restaurant,Risk 2 (Medium),60629,4/29/2014,License,41.78624118,-87.71077772,"(41.78624118298355, -87.71077772448048)",Pass
FISH UNLIMITED,Restaurant,Risk 1 (High),60620,7/31/2014,Canvass,41.75030523,-87.65940224,"(41.75030523363751, -87.65940224188564)",Out of Business
MILLENIUM PLACE,BANQUET,Risk 1 (High),60639,8/18/2014,Canvass,41.93095155,-87.7814326,"(41.93095155171474, -87.78143259521357)",No Entry
MCDONALDS,Restaurant,Risk 2 (Medium),60625,6/27/2014,Complaint,41.96438753,-87.70849248,"(41.96438752863507, -87.70849247844104)",Pass
OUTPUT LOUNGE & SPORTS BAR INC,Restaurant,Risk 1 (High),60622,5/22/2014,Canvass,41.8910139,-87.6719848,"(41.891013896751915, -87.67198480289699)",Pass w/ Conditions
KUMA'S CORNER,Restaurant,Risk 1 (High),60618,5/6/2014,Complaint Re-Inspection,41.93948558,-87.70034094,"(41.939485579187576, -87.70034094294124)",Pass
THE ALLERTON HOTEL,Restaurant,Risk 1 (High),60611,4/21/2014,License Re-Inspection,41.89498361,-87.6241062,"(41.89498360693886, -87.62410619648946)",Pass
"JACKSON PARK SUPPORTIVE LIVING FACILITY, LLC.",Long Term Care,Risk 1 (High),60619,6/20/2014,Canvass Re-Inspection,41.75884822,-87.58918947,"(41.75884821792363, -87.58918947319052)",Pass
LAST PIT STOP FOOD,Restaurant,Risk 1 (High),60640,7/2/2014,License,41.96887204,-87.67871953,"(41.968872040025246, -87.6787195279009)",Fail
DICKENS/BURLING APARTMENTS,Golden Diner,Risk 1 (High),60614,7/3/2014,Canvass,41.92037083,-87.64844081,"(41.92037082820344, -87.64844080545275)",Fail
WAKAMONO,Restaurant,Risk 3 (Low),60657,7/17/2014,License,41.94231341,-87.64432246,"(41.94231341336203, -87.64432245610371)",Pass
FIESTA TAPATIA,Restaurant,Risk 1 (High),60608,6/13/2014,Canvass,41.85201491,-87.69513126,"(41.85201490828029, -87.69513125914024)",Pass
WHITE CASTLE #23,Restaurant,Risk 2 (Medium),60618,7/3/2014,Canvass,41.94673627,-87.70842598,"(41.94673626940632, -87.70842597920598)",Pass
RESTAURANT LA ESPERANZA,Restaurant,Risk 1 (High),60608,6/17/2014,Canvass Re-Inspection,41.85630665,-87.66265894,"(41.85630665110073, -87.66265894498154)",Pass
BLACK BEETLE BAR & GRILL,Restaurant,Risk 1 (High),60622,5/23/2014,Canvass,41.89581359,-87.69068394,"(41.8958135921171, -87.6906839416219)",No Entry
EMELIA OCAMPO,Grocery Store,Risk 2 (Medium),60639,6/16/2014,Complaint,41.9171423,-87.73740324,"(41.917142302967875, -87.7374032369252)",Fail
RUXBIN KITCHEN,Restaurant,Risk 1 (High),60622,7/30/2014,Canvass,41.89758036,-87.66718641,"(41.89758036350436, -87.66718641217582)",Pass
POTSTICKER HOUSE INC.,Restaurant,Risk 1 (High),60608,8/11/2014,Canvass Re-Inspection,41.83692677,-87.64610298,"(41.8369267740749, -87.64610297583852)",Pass
Talcott,School,Risk 1 (High),60622,5/20/2014,Canvass Re-Inspection,41.89243235,-87.67370499,"(41.89243235095555, -87.67370498741765)",Pass
ST. BARBARA SCHOOL,School,Risk 1 (High),60608,9/15/2014,Canvass,41.84203711,-87.65270384,"(41.84203710648299, -87.65270384226547)",Pass
CHICAGO'S HOME OF CHICKEN & WAFFLES,Restaurant,Risk 1 (High),60653,6/4/2014,Complaint,41.82254786,-87.61681562,"(41.82254785730014, -87.61681561837467)",Fail
MY SWEET STATION INC,Restaurant,Risk 1 (High),60614,5/8/2014,License,41.92757678,-87.65152817,"(41.92757677830966, -87.65152817242594)",Fail
FRATERNITE NOTRE DAME INC,Restaurant,Risk 1 (High),60644,6/18/2014,Canvass,41.88943372,-87.76533442,"(41.88943371580722, -87.76533442270464)",Out of Business
DAWALI MEDITERRANEAN KITCHEN,Restaurant,Risk 1 (High),60614,6/10/2014,Canvass,41.91170438,-87.64814712,"(41.9117043820104, -87.64814711684095)",Pass
PACO'S TACOS 2,Restaurant,Risk 1 (High),60629,7/31/2014,Canvass,41.78309273,-87.72303137,"(41.78309273393453, -87.72303137499999)",Pass
SAFFRON SPICE,Restaurant,Risk 1 (High),60659,7/3/2014,Complaint,41.99778803,-87.69280879,"(41.99778802851346, -87.6928087891628)",Pass w/ Conditions
MYSORE WOODLANDS,Restaurant,Risk 1 (High),60659,4/22/2014,Canvass,41.99776535,-87.69428407,"(41.9977653535896, -87.69428406894727)",Pass
DAIRY QUEEN BRAZER,Restaurant,Risk 1 (High),60634,4/30/2014,Complaint,41.95327479,-87.76852368,"(41.95327478609716, -87.76852367918282)",Pass
CUP & SPOON,Restaurant,Risk 2 (Medium),60647,5/15/2014,License,41.91020304,-87.68787147,"(41.910203036677885, -87.6878714688072)",Fail
EL MECADO BARATO,Grocery Store,Risk 3 (Low),60639,8/18/2014,License,41.9315046,-87.75677325,"(41.931504597409, -87.75677325434731)",Fail
CITY TAVERN OF CHICAGO,Restaurant,Risk 1 (High),60605,7/22/2014,Canvass,41.86357752,-87.62421512,"(41.8635775226249, -87.62421511881877)",No Entry
MARATHON,Grocery Store,Risk 3 (Low),60651,5/9/2014,License Re-Inspection,41.89478944,-87.75954728,"(41.894789438599936, -87.75954728056242)",Pass
MATERNITY BVM,School,Risk 1 (High),60651,9/16/2014,Canvass Re-Inspection,41.90923372,-87.71905942,"(41.90923371652298, -87.71905941681048)",Pass
KFC,Restaurant,Risk 2 (Medium),60649,5/21/2014,Complaint Re-Inspection,41.75925774,-87.58560214,"(41.759257737435604, -87.58560213727299)",Pass
BURGER KING #7674,Restaurant,Risk 2 (Medium),60609,8/20/2014,Canvass,41.80861852,-87.67481801,"(41.80861852232926, -87.67481801359514)",Pass
SUSHI PARA  M,Restaurant,Risk 1 (High),60647,8/25/2014,Canvass,41.91115346,-87.67843965,"(41.911153463011175, -87.67843965038017)",Pass w/ Conditions
HOE TOY RESTAURANT,Restaurant,Risk 1 (High),60617,6/4/2014,Complaint,41.73878213,-87.58510297,"(41.738782134570904, -87.58510296843984)",Pass w/ Conditions
EL PUEBLITO,Restaurant,Risk 1 (High),60626,5/19/2014,Canvass Re-Inspection,42.00386866,-87.67275339,"(42.003868657002315, -87.6727533925483)",Pass
GEORGIS CATERING,Restaurant,Risk 1 (High),60638,8/13/2014,Canvass,41.77692357,-87.76153685,"(41.77692357061871, -87.76153684657976)",Pass
AMC THEATRES FORD CITY 14,Restaurant,Risk 2 (Medium),60652,7/17/2014,Canvass,,,,Pass
LEONARDO'S PIZZA,Restaurant,Risk 1 (High),60652,6/4/2014,Canvass,41.73651508,-87.74078242,"(41.736515082215064, -87.74078241840255)",Out of Business
THE LOCAL PIZZERIA,,Risk 1 (High),60625,6/11/2014,License,41.97580512,-87.71326195,"(41.975805123578695, -87.7132619526397)",Fail
